Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0071333~cellular response to glucose stimulus	3	6.976744186046512	0.003987543664516007	Q96ST3, Q16822, Q8CGY8	41	25	10539	30.845853658536583	0.6910826284267738	0.6910826284267738	5.183585365514554
GOTERM_BP_DIRECT	GO:0016569~covalent chromatin modification	4	9.30232558139535	0.010002067904541943	Q90941, Q8IN94, Q8CGY8, A9X4T1	41	118	10539	8.713517982637454	0.9479428354821009	0.771839607911673	12.533722284222993
GOTERM_BP_DIRECT	GO:0007379~segment specification	2	4.651162790697675	0.026274776598029962	Q9VLQ1, Q8IN94	41	7	10539	73.44250871080139	0.9996016108360009	0.9264184092691609	29.862261798873423
GOTERM_BP_DIRECT	GO:0043981~histone H4-K5 acetylation	2	4.651162790697675	0.04825928177148334	Q8CGY8, P51610	41	13	10539	39.54596622889306	0.9999995164035262	0.973629353237627	48.25972408824888
GOTERM_BP_DIRECT	GO:0043982~histone H4-K8 acetylation	2	4.651162790697675	0.04825928177148334	Q8CGY8, P51610	41	13	10539	39.54596622889306	0.9999995164035262	0.973629353237627	48.25972408824888
GOTERM_BP_DIRECT	GO:0043984~histone H4-K16 acetylation	2	4.651162790697675	0.055479326597852555	Q8CGY8, P51610	41	15	10539	34.27317073170732	0.9999999484567719	0.9651314150582206	53.251146204419044
GOTERM_BP_DIRECT	GO:0042787~protein ubiquitination involved in ubiquitin-dependent protein catabolic process	3	6.976744186046512	0.06934084638234314	Q5T4S7, Q9DBY1, Q9ULT8	41	114	10539	6.764441591784339	0.9999999993324988	0.9704374420207071	61.60860847399376
GOTERM_BP_DIRECT	GO:0007163~establishment or maintenance of cell polarity	2	4.651162790697675	0.06975956189840332	Q3SYV4, Q24524	41	19	10539	27.057766367137358	0.9999999994152192	0.9520267640311405	61.83807707344609
GOTERM_BP_DIRECT	GO:0006493~protein O-linked glycosylation	2	4.651162790697675	0.06975956189840332	Q9VLQ1, Q8CGY8	41	19	10539	27.057766367137358	0.9999999994152192	0.9520267640311405	61.83807707344609
GOTERM_BP_DIRECT	GO:0007029~endoplasmic reticulum organization	2	4.651162790697675	0.08382921179656191	O15027, Q9VLQ1	41	23	10539	22.352067868504772	0.9999999999933767	0.9599470801050016	68.8501506424184
GOTERM_BP_DIRECT	GO:0007611~learning or memory	2	4.651162790697675	0.09769130324212828	Q8VHC8, Q9VEN1	41	27	10539	19.040650406504064	0.9999999999999251	0.9651982288639391	74.57575625759077
