Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0008380~RNA splicing	54	2.3008095440988496	3.4427977939258364E-4	Q922U1, Q8QZX5, P30153, Q5E9Z8, Q5F457, Q7TMK9, Q9DA19, Q9VPD5, P43332, Q5ZMJ9, Q15427, Q80W14, O60508, Q0P5D0, Q24562, Q13427, P29341, Q8R3N6, Q29RZ2, Q69ZQ2, Q6PFM0, Q00438, Q3T106, Q5RC80, Q96DI7, P26599, Q8R3G1, O08837, Q8BL97, Q13148, Q9NW13, Q9VHS8, A1Z9G2, Q99KG3, Q9D554, P16110, Q5E992, Q1LVE8, Q14498, Q9NEW6, Q91YR7, Q6DDA4, Q8CFQ3, B0KWH8, Q5RC67, Q6NYA0, Q7KZ85, B3DJT0, Q02040, C1FXW9, Q8BM39, Q0VC92, Q9CQQ4, Q5VTL8	2098	171	10539	1.5863228137072902	0.7562094431327915	0.7562094431327915	0.6395342807342774
GOTERM_BP_DIRECT	GO:0032543~mitochondrial translation	22	0.9373668512995312	7.346124673944571E-4	P82929, Q0E959, Q9W4L1, Q9VPD5, Q9VFJ2, Q2KI84, Q99N93, Q5TUE9, Q9VE04, Q9VUJ0, Q9VLJ9, Q9V6Y3, Q9DCA2, Q7JZM8, Q9Y399, Q8WTC1, Q9VZD5, Q6B860, P82911, P58059, Q9VJ38, Q9VHN6	2098	53	10539	2.085166465816501	0.9508207292120807	0.7782360020474034	1.3599342771286271
GOTERM_BP_DIRECT	GO:0006367~transcription initiation from RNA polymerase II promoter	20	0.8521516829995739	9.728156128112096E-4	Q15542, Q9VHY5, Q27294, P51946, P49906, P50750, P50613, Q92831, Q9Y149, P51123, P41900, P29052, P47825, P51948, Q24325, Q8IH24, Q13888, P36958, Q13889, P52654	2098	47	10539	2.137598117761597	0.9814912565845884	0.7354797172253075	1.797131630553217
GOTERM_BP_DIRECT	GO:0016192~vesicle-mediated transport	50	2.1303792074989345	0.0011970590995170243	Q90965, O54774, Q8CIE6, Q96DA2, Q9VQQ9, Q07327, P70280, Q80TY0, Q9GQF1, Q9BXF3, G3X9K3, Q5ZIA5, Q24509, O35166, Q5ZKX9, Q9CSV6, Q8IQC1, Q9Y6B7, Q24547, Q24214, O08585, P30533, Q5NCF2, Q9Y2T2, Q3ZBS3, O55029, Q58EN8, Q80V94, Q9CQC9, Q27954, Q7ZTY7, Q9I8E6, Q7SXP0, A0A0G2JV04, Q9ES56, Q9V8K2, P47193, Q8BI84, O18334, Q9EPJ9, Q9JKK1, P59015, Q9CR60, Q32L78, P33175, Q08DS7, Q6P7L4, Q5REB4, P35589, Q9R0Q3	2098	163	10539	1.5409066186318259	0.9926251847414557	0.7069526581360739	2.207031221022815
GOTERM_BP_DIRECT	GO:0006338~chromatin remodeling	25	1.0651896037494673	0.0013421570530885328	Q6PDG5, Q24537, Q9V3K3, Q9Z2N8, Q5BJY3, Q6DFM1, Q174R2, Q4V3E2, Q8I8V0, O77460, A4FUX8, Q86U86, Q6C3X6, B0W3L6, Q9GZN1, P10987, Q92831, Q9VJQ5, Q9C086, P30189, Q9UBU8, Q7KZ85, Q17GZ9, Q5TJE1, A3KP59	2098	66	10539	1.902786203310512	0.9959344124475368	0.667474723230145	2.471395616051675
GOTERM_BP_DIRECT	GO:0030707~ovarian follicle cell development	18	0.7669365146996165	0.0017456305611155884	Q9VEG6, Q0KHQ5, P12613, P18824, Q07327, P51023, P18431, P42282, P23128, Q9Y149, Q24157, O01346, P23645, P40423, Q9V8K2, Q05344, P42003, Q01295	2098	42	10539	2.152866675745608	0.9992241817175639	0.6968715713125004	3.202962612593152
GOTERM_BP_DIRECT	GO:0006397~mRNA processing	63	2.684277801448658	0.001785460568061066	Q9VD44, Q8NCE0, Q922U1, Q8QZX5, Q5E9Z8, O95319, Q5F457, Q7TMK9, Q9DA19, Q5ZMJ9, Q15427, Q6AXT8, Q80W14, P51400, Q6PCL9, Q0P5D0, Q24562, Q76LC6, P29341, Q8R3N6, Q29RZ2, Q69ZQ2, Q6PFM0, Q00438, Q3T106, Q7Z6E9, Q5RC80, Q28XY0, P26599, O08837, Q8R3G1, Q1MTD3, Q8BL97, Q13148, Q9NW13, A1Z7K9, O74835, Q9D554, P16110, Q5E992, Q1LVE8, Q4WDK5, Q14498, Q8R081, Q9NEW6, Q91YR7, Q6DDA4, Q8CFQ3, Q640Q5, B0KWH8, Q5RC67, Q6NYA0, Q7KZ85, B3DJT0, Q02040, Q8BM39, C1FXW9, Q0VC92, Q9CQQ4, Q6NY98, Q5VTL8, Q9P1Y6, Q9NS39	2098	220	10539	1.4385063697027471	0.9993412353335168	0.6488174729542535	3.2748989717899413
GOTERM_BP_DIRECT	GO:0006888~ER to Golgi vesicle-mediated transport	31	1.3208351086493395	0.0018276091822576508	Q8CIE6, Q12907, B5DF89, Q2T9Q1, Q27954, O15155, Q9Y2L5, P70280, Q7SXP0, Q9UHQ4, Q5ZIA5, Q24509, Q9Y0Y6, Q92538, Q9ES56, O35166, P53992, Q5ZI57, Q8BI84, Q32L78, Q5NCF2, Q96IW7, Q3T126, Q6P7L4, O55029, B5XGE7, Q9BTE1, Q05AS9, Q9Y3B3, P53634, Q8NI22	2098	90	10539	1.7302669208770258	0.9994459325006396	0.6083074291152024	3.350967835365437
GOTERM_BP_DIRECT	GO:0006909~phagocytosis	23	0.9799744354495101	0.002362660753680316	Q9VU68, O46037, A1Z9G2, Q9W2N0, Q9VFS5, P12613, Q6PFM0, P51023, P55162, P10987, P67827, Q92556, Q9VRP9, Q24509, Q94516, Q8K2A1, Q8WVM8, O44386, O00311, P25439, Q01603, P46461, Q11002	2098	61	10539	1.8940521027051525	0.9999384711957161	0.6594978718655373	4.311709139772734
GOTERM_BP_DIRECT	GO:0006099~tricarboxylic acid cycle	21	0.8947592671495527	0.0025561835249489377	Q3T145, Q99KI0, Q0QF01, Q6P6Z8, Q9V0D5, P41562, P53588, Q5NVR2, Q9VWH4, P70097, P20004, Q9V9J3, Q7ZVF3, Q4R502, P13086, Q90512, P11966, Q8BMF4, Q9Z2I9, P53590, Q5R9C5	2098	54	10539	1.9535271687321258	0.9999722204583098	0.6497545455484628	4.656968615485102
